Name,text,hashtag_novax,hashtag_antivax,hashtag_cdcwhistleblower,hashtag_vaccineinjury,hashtag_vaxxed,hashtag_cdcfraud,stance,author_username,source_username,nlp_clusters
1339961996150775808,"It's NOT a VAX.  It is an injectable biometric to change your DNA and destroy your freedom to choose.
#NoMask #NoVAX",0,0,0,0,0,0,Anti-Vaxx,Seven77Ryn,Seven77Ryn,Political/Conspiracy
1339975618457456641,"@HowleyReporter I am right behind you bro!

#NoMasks   #NoVAX",0,0,0,0,0,0,Anti-Vaxx,Seven77Ryn,Seven77Ryn,Political/Conspiracy
1340017146852560898,"@fordnation 💉💉💉💉💉💉💉💉💉💉💉💉💉💉
~~  MODERNA Clinical Study Protocol ~~
💉💉💉💉💉💉💉💉💉💉💉💉💉💉

😲#CovidVaccine may cause increase risk of disease

SOURCE: Page 32
https://t.co/OYJMJvvMvh

👇👇👇👇👇👇 #NoVax 👇👇👇👇👇👇 https://t.co/m98WbTyTmV",0,0,0,0,0,0,Anti-Vaxx,VeryNiagara,VeryNiagara,Info-Sharing
1339429705896898560,"@WokenUp2020 @richardursomd Its because they don't walk in ""in Truth"",
But hang on or cling on to a Lie....
#notest #novax #PCRgate #retractionpaper 
#HumanRightsViolation #GreatAwakeningWorldwide https://t.co/PhTWzpKJ9x",1,0,0,0,0,0,Anti-Vaxx,OliviaP28146643,OliviaP28146643,Info-Sharing
1339354923012599812,"@drdavidbull @Iwontcalmdown @NHSEngland @10DowningStreet #SaveOurNHS Not the Covid Health Service.. 
Leave our hospital workers alone #NoVax 

https://t.co/U2qx7oXtKV",0,0,0,0,0,0,Anti-Vaxx,only1nrs,only1nrs,Info-Sharing
1338604417063538689,@MeetThePress @NIHDirector Theres NO NEED for a vaccine for a ‘virus’ w/a 99.8% recovery rate PLUS multiple therapies that have been extremely effective! Why are they pushing for a vaccine? You need to really ask yourself why [They] lied abt treatments that work &amp; this virus is nothing like it was? ##NoVax,0,0,0,0,0,0,Anti-Vaxx,jerseygurl_23,jerseygurl_23,Political/Conspiracy
1338681948663808000,"@ADPaltiel @AshTuite @jasonlschwartz @RWalensky @Health_Affairs Remember something called Herd Immunity? We have a working immune system &amp; masks, sanitizer &amp; social distancing Destroy Our Immunity! A Rushed, Untested, Experimental, NO LIABILITY VAX for something with a 99.7% Survival Rate?? Where's the Seasonal Flu? #FactsMatter #novax",1,0,0,0,0,0,Anti-Vaxx,DonnaMcNab1,DonnaMcNab1,Political/Conspiracy
1338740316384481280,"@dirtydiscooo @faithman71 If you have an immune system neither is needed
#novax 
Hey govna’s #shoveyourmasks",1,0,0,0,0,0,Anti-Vaxx,Schmoopy63,Schmoopy63,Political/Conspiracy
1338933854267002881,@MeetThePress @VinGuptaMD We the people are AWAKE and see right through these sinister plans. Your Agenda21 is being dismantled right before your very eyes! #NoVax #TakeAmericaBack 🇺🇸 https://t.co/68Z0lHhghg,0,0,0,0,0,0,Anti-Vaxx,simplyawakened,simplyawakened,Political/Conspiracy
1339002443116519424,"@FrMatthewLC @mayerlefam @USCCB @benshapiro Father, #1 @BenShapiro mocked Jesus Christ by 2 horrendous tweets that I saw.  Not a moral source.  #2 The USCCB will not b my guide in medical care.  #3 Covid has a low death rate.  1%? Why the push for a vaccine? Talk 2 ppl who hv been maimed by them, myself included. #NoVax",0,0,0,0,0,0,Anti-Vaxx,de_MontfortStLM,de_MontfortStLM,Political/Conspiracy
1339353048213315584,"@dbongino @TheRealSea7 #EnoughIsEnough Time to End These Covid LIES! This is NOT A KILLER VIRUS! It’s a damn FLU &amp; there is NO NEED for A VACCINE for 99.8% survival rate &amp; EFFECTIVE TREATMENTS, especially after Medical industry has been called out for their GROSS LIES ABT HCQ being dangerous! #NoVax",0,0,0,0,0,0,Anti-Vaxx,jerseygurl_23,jerseygurl_23,Political/Conspiracy
1339245118428049409,@ViVi_RFObsessed Surely not even #Novax #Djokocovid fans can do that after the year he's had? #Covidiots,0,0,0,0,0,0,Anti-Vaxx,Cromwell_MM,Cromwell_MM,Political/Conspiracy
1339285855291273217,@jcho710 #NOVAX!!! LITERALLY!!!!,0,0,0,0,0,0,Anti-Vaxx,STR1KER,STR1KER,Political/Conspiracy
1339316849306005504,"@CP24 💉💉💉💉💉💉💉💉💉💉💉💉💉💉
~~  MODERNA Clinical Study Protocol ~~
💉💉💉💉💉💉💉💉💉💉💉💉💉💉

😲#CovidVaccine may cause increase risk of disease

SOURCE: Page 32
https://t.co/OYJMJvvMvh

👇👇👇👇👇👇 #NoVax 👇👇👇👇👇👇 https://t.co/egPhRYD5Kh",0,0,0,0,0,0,Anti-Vaxx,VeryNiagara,VeryNiagara,Info-Sharing
1340048047607320576,@thereal_truther @thereal_truther followers know that parallels abound between #covidiots and the #antivax types. Arrival of #COVID19 vaccines means the movements (with their own parallels to BMs) will likely merge. #VaccinesSaveLives,0,1,0,0,0,0,Anti-Vaxx,Bensade,Bensade,Political/Conspiracy
1339979669387538432,"@NatGeoMag Because the Pfizer #vaccine is going so well...

https://t.co/GDd8T7Ndmq

#VaccineInjury",0,0,0,0,0,0,Anti-Vaxx,tabbyday,tabbyday,Info-Sharing
1339802951179759616,"@thedailybeast @morgfair How's this for a bold Democratic move? Announce that you need a vaccine for #Covid19 to better return to normalcy, but if you don't want it, sign a waiver and we'll exempt you from all vaccines and we'll give yours to someone else. Because eff you. #vaccine #antivax",0,1,0,0,0,0,Anti-Vaxx,dreamsmth,dreamsmth,Political/Conspiracy
1339805455808389121,"@Jack_Shih_tzu @delbigtree ah, yes. Lies and twists of truth everywhere one looks.. It made me #antivax  I see that as a badge of honour now. https://t.co/7bZqHZc8Fb",0,1,0,0,0,0,Anti-Vaxx,,,Political/Conspiracy
1339818483794599936,"Finally having read these, following questions arise

1. Do people who have already suffered from covid need not be vaccinated?
2.  Are results of clinical trails published publicly? 🤔

#science
#antivax 
#vaccination",0,1,0,0,0,0,Anti-Vaxx,monilhshah,monilhshah,Political/Conspiracy
1339857395481231362,@DrMStiegler #antivax=covidiot,0,1,0,0,0,0,Anti-Vaxx,bbayer5,bbayer5,Political/Conspiracy
1338684554345897984,@thebradfordfile 2004 Paper in the journal of Pediatrics. 4 CDC scientists and a research fellow. Autism and the MMR. They literally threw the true outcome in a garbage can at the CDC. They said they will “never” say vaccines cause autism! #WilliamThompsonPhD still works at CDC #CDCWhistleblower,0,0,0,0,0,0,Anti-Vaxx,Michkels1,Michkels1,Political/Conspiracy
1340017490374606848,"@ZubyMusic @Movanhook ""Thompson has since said that the study showed an increased risk for autism among African-American boys who received the MMR but that the study authors decided not to publish that information""

https://t.co/dQwAbFQ4ol

#CDCWhistleblower",0,0,0,0,0,0,Anti-Vaxx,tabbyday,tabbyday,Political/Conspiracy
1339777355347333120,"@21WIRE Nope. Their links to FirstDraft &amp; 'vaccine disinformation censorship' = corruption.   How dare they try to claim sensible people who hesitate in the face of an experimental #GM mRNA vaccine, which does't even do the job, are a threat to world health? Just that makes me #antivax https://t.co/YLWO2VrQUu",0,1,0,0,0,0,Anti-Vaxx,,,Political/Conspiracy
1339977369738686464,@FoxNews #ShameOnYou for letting @TuckerCarlson push his #antivax narrative - the death of thousands are on his and your shoulders,0,1,0,0,0,0,Anti-Vaxx,timtouring,timtouring,Political/Conspiracy
1339989277162299393,"@CM15here @KendrickLomarr Vaccinations are the finest public health creation since the first was given for, I believe, smallpox second only to surgeons washing their hands between surgeries. #antivax is medically invalid &amp; deeply dangerous. #COVID vaccinations work best when taken by the majority",0,1,0,0,0,0,Anti-Vaxx,bfs465,bfs465,Political/Conspiracy
1339990310886236163,@playboionyx need someone to write my essay i would pay money for it covid-19 covid coronavirus corona scam vaccine flat earth #trump #trump2020 #BidenVaccine #antivax #kpop #bts #ArianaGrande𓂺 #NickiMinaj #barbz,0,1,0,0,0,0,Anti-Vaxx,ilamarbi,ilamarbi,Political/Conspiracy
1340011506465955840,Not sure why people are scared of the government mandating vaccines...it’s not like we ever gave blankets covered in disease to people. #antivax #VAXXED,0,1,0,0,0,0,Anti-Vaxx,BootronJones,,Political/Conspiracy
1339968810384683008,@imcharlesdavis Fuck no! Everything’s corrupt! especially the government. And the same dumbasses calling us conspiracy theorists are the same idiots that said aliens weren’t real. 😅 I choose to be a sheepdog in this world of SHEEP that bow down to white bitches in suits. 😌😌 #antivax,0,1,0,0,0,0,Anti-Vaxx,candidlymonte,candidlymonte,Political/Conspiracy
1339938344168468483,@CBSNews How do we even know they're getting the real vaccine!? #conspiracytheory #antivax 😷🤒🤧,0,1,0,0,0,0,Anti-Vaxx,Charla_Y,Charla_Y,Political/Conspiracy
1339924100236587014,@210_Ice @CNN Nah they want to get it first now to stop the “fake virus”.... their words not mine. #antivax,0,1,0,0,0,0,Anti-Vaxx,Bluedre4m20,Bluedre4m20,Political/Conspiracy
1341668715864027137,@Jantch2 @AxaDresdin @DavidRi37127228 @realDonaldTrump Yeah I know. 🤦‍♀️,0,0,0,0,0,0,Anti-Vaxx,truthisfreedo18,Jantch2,Political/Conspiracy
1341668589791809541,"@truthisfreedo18 @AxaDresdin @DavidRi37127228 @realDonaldTrump Fascinating how almost nobody who ever replied to me knows, what anonymous really are.

A small hint: You are basically also anonymous with this profile.",0,0,0,0,0,0,Anti-Vaxx,Jantch2,truthisfreedo18,Political/Conspiracy
1341666082419970048,@Jantch2 @AxaDresdin @DavidRi37127228 @realDonaldTrump Really anonymous. You calling someone a troll is rich. 🤦‍♀️,0,0,0,0,0,0,Anti-Vaxx,truthisfreedo18,Jantch2,Political/Conspiracy
1341527267164512261,"@truthisfreedo18 @AxaDresdin @DavidRi37127228 @realDonaldTrump beep BeeP BEEP
October 2020 troll detected
🚨🚨🚨",0,0,0,0,0,0,Anti-Vaxx,Jantch2,truthisfreedo18,Political/Conspiracy
1341272604036931585,@5f4d7bb000e0435 @realDonaldTrump Why would I take a vaccine for a mild cold I already had?  I’m doing my part for the tiny portion of people at real risk by donating convalescent antibody plasma monthly at the Red Cross.,0,0,0,0,0,0,Anti-Vaxx,nmlinguaphile,5f4d7bb000e0435,Political/Conspiracy
1341241625348026368,@nmlinguaphile @realDonaldTrump I guess you have a lot of faith in Trump. You won't even take a vaccine he wants credit for.,0,0,0,0,0,0,Anti-Vaxx,5f4d7bb000e0435,nmlinguaphile,Political/Conspiracy
1341185543766347778,@Koreanfalsechar @Ooter1 @realDonaldTrump I know how the guys mind works and believe me anyone who thinks he's a good president definitely has been brainwashed,0,0,0,0,0,0,Anti-Vaxx,GonzalezRyu,Koreanfalsechar,Political/Conspiracy
1341185485935267840,"@1972patriot @IN144ITY @GoyimWolfgang @LauraMagdalene4 @realDonaldTrump Yep...but unsure if that was Bill Gates at the briefing. Soon the Lord will come to judge all of the nations.   Anyone who will humble themselves and call on the name of the Lord  shall be saved.

https://t.co/Srndj2LtIi",0,0,0,0,0,0,Anti-Vaxx,TruthsSword1,1972patriot,Political/Conspiracy
1341155931002785792,"@1972patriot @GoyimWolfgang @LauraMagdalene4 @realDonaldTrump Omg dude, it's all true. Thank you, I did somewhat extensive research into GFP (green-flouresent protein) prior to fully understanding what their intention In harnessing it was, and the relationship to luciferace was.. this makes it all SO clear..

 and downright DIABOLICAL!!😳",0,0,0,0,0,0,Anti-Vaxx,IN144ITY,1972patriot,Political/Conspiracy
1341123071705419777,"@1972patriot @GoyimWolfgang @LauraMagdalene4 @realDonaldTrump WOAH, thank you for that, basically just verified what I was suspecting them to be talking about in all the technical terminology I was reading, but this is plain as day, they don't want ANY passionate people around who may be capable of swaying somebody's opinion..",0,0,0,0,0,0,Anti-Vaxx,IN144ITY,1972patriot,Political/Conspiracy
1341046237215252482,"@IN144ITY @GoyimWolfgang @LauraMagdalene4 @realDonaldTrump You've connected the dots &amp; reached the proper conclusion. 

From the demons own mouth 👇

""Just WOW! Bill Gates proposes a vaccine to inhibit Religious Ideology to the CIA, Circa 2005 ..... ""to Kill the God Gene""""

https://t.co/qLAeFsEd1t",0,0,0,0,0,0,Anti-Vaxx,1972patriot,IN144ITY,Political/Conspiracy
1340926460173815809,"@Faith_By_Works Glad we agree on this important point, ie false prophets have muddied the
facts &amp; are propagating something that helps their bank balance grow in leaps &amp; bounds.
trump is amassing millions from
supporters using lies about election.",0,0,0,0,0,0,Anti-Vaxx,esau72x,Faith_By_Works,Political/Conspiracy
1340924512041222144,"@1972patriot @GoyimWolfgang @LauraMagdalene4 @realDonaldTrump I don't know how or to what end but GFP stands for green fluorescent proteins, and in association with luciferin and lucifrese, it will be capable of changing your emotional expressions at anytime I believe is what the ultimate goal is, still requires more research.. https://t.co/TAEjiA60J1",0,0,0,0,0,0,Anti-Vaxx,IN144ITY,1972patriot,Political/Conspiracy
1340894436281085953,"@esau72x I agree. The truth contained in the teachings of Jesus is very simple and easy to follow. But thanks to the false prophets, it has been concealed within their lies and deception.",0,0,0,0,0,0,Anti-Vaxx,Faith_By_Works,esau72x,Political/Conspiracy
1340866843607670785,@GonzalezRyu @Ooter1 @realDonaldTrump You are brainwashed.,0,0,0,0,0,0,Anti-Vaxx,Koreanfalsechar,GonzalezRyu,Political/Conspiracy
1340852284519923712,@Koreanfalsechar @Ooter1 @realDonaldTrump You must not know him then.,0,0,0,0,0,0,Anti-Vaxx,GonzalezRyu,Koreanfalsechar,Political/Conspiracy
1340761022462713856,"@Faith_By_Works Believe me, Tele-Vangelists are on this planet by design of Lucifer to keep the simple truth from coming to light.

I am “an old soul”. Seen life over “many lifetimes”. There have been many attempts by Lucifer to silence me.",0,0,0,0,0,0,Anti-Vaxx,esau72x,Faith_By_Works,Political/Conspiracy
1340740539260407808,@Sunlove71194249 @JenSellsCars @realDonaldTrump It most definitely works.  My spouse is almost back to normal.,0,0,0,0,0,0,Anti-Vaxx,robnanza3,Sunlove71194249,Political/Conspiracy
1340693990916587520,@GonzalezRyu @Ooter1 @realDonaldTrump Trump is not a racist. He is just trying to clean the country by getting rid of traitors.,0,0,0,0,0,0,Anti-Vaxx,Koreanfalsechar,GonzalezRyu,Political/Conspiracy
1340682772545826816,@Candy_Slice_ @melitha_russell @GerardBattenUK @realDonaldTrump Why even take the chance is my point. No vaccine for me. Thanks anyway,0,0,0,0,0,0,Anti-Vaxx,DirtyOrta,Candy_Slice_,Political/Conspiracy
1340667328699183106,"@JenSellsCars @robnanza3 @realDonaldTrump It is commonly given to people as well. Do some homework, it has been effective, almost immediately.",0,0,0,0,0,0,Anti-Vaxx,Sunlove71194249,,Political/Conspiracy
1340630979707330560,"@melitha_russell @MoonMam45435991 @SuzanePhD @murray_nyc @realDonaldTrump ....
The FDA ""stipulated they were for patients with mild to moderate cases who are at high risk for serious illness because of age or medical conditions such as obesity or diabetes.""

So, did he actually have it, or was this done cause HE felt he did?",0,0,0,0,0,0,Anti-Vaxx,19snoopy55,19snoopy55,Political/Conspiracy
1340630669660196864,"@melitha_russell @MoonMam45435991 @SuzanePhD @murray_nyc @realDonaldTrump Ya, and we're supposed to believe that......  And just WHO ARE YOU if you really did get this?

.....

https://t.co/zyUoarwfA2",0,0,0,0,0,0,Anti-Vaxx,19snoopy55,melitha_russell,Info-Sharing
1340536212038144000,@Koreanfalsechar @Ooter1 @realDonaldTrump Interesting analogy. It's more of a sensationalism. But that is why he's actually racist,0,0,0,0,0,0,Anti-Vaxx,GonzalezRyu,Koreanfalsechar,Political/Conspiracy
1340533522696556546,@DirtyOrta @melitha_russell @GerardBattenUK @realDonaldTrump What’s your point?,0,0,0,0,0,0,Anti-Vaxx,Candy_Slice_,DirtyOrta,Political/Conspiracy
1340529791766646785,"@melitha_russell @Candy_Slice_ @GerardBattenUK @realDonaldTrump Funny, I haven’t got Bell Palsy. 🤦🏽‍♂️🤷🏽‍♂️",0,0,0,0,0,0,Anti-Vaxx,DirtyOrta,melitha_russell,Political/Conspiracy
1340523152464613376,"@melitha_russell @MoonMam45435991 @19snoopy55 @SuzanePhD @murray_nyc @realDonaldTrump ""trump is a human being.."" 🤣😂🤣😂🤣😂 that's debatable!",0,0,0,0,0,0,Anti-Vaxx,Trek_Girl_,melitha_russell,Political/Conspiracy
1340520442336063489,"@MoonMam45435991 @19snoopy55 @SuzanePhD @murray_nyc @realDonaldTrump President Trump is a human being just like you are &amp; I am. He had the Covid iv mix just like I did. It kills Covid out of your body. I’ve had this garbage twice this year. It does not make you immune, just kills it. Covid cause me to have a stroke on entire left side of my body",0,0,0,0,0,0,Anti-Vaxx,melitha_russell,,Political/Conspiracy
1340506048076103681,@Candy_Slice_ @DirtyOrta @GerardBattenUK @realDonaldTrump You can get bells palsy anytime. How do you know these people weren’t around someone else that had it? Nobody knows for certain how it spreads. I have two friends who have it. It causes life long problems at times but not like you got something a whole lot worse.,0,0,0,0,0,0,Anti-Vaxx,melitha_russell,Candy_Slice_,Political/Conspiracy
1340504555830661123,"@GonzalezRyu @Ooter1 @realDonaldTrump Because he murdered a foreign (English) spy, who secretly assisted his enemy the Seminole tribe.",0,0,0,0,0,0,Anti-Vaxx,Koreanfalsechar,GonzalezRyu,Political/Conspiracy
1340075396994387968,"@and_kell Right.  “I’m not anti vax, but...”",0,0,0,0,0,0,Anti-Vaxx,babyname_maven,and_kell,Political/Conspiracy
1339942194342457347,@and_kell Exactly,0,0,0,0,0,0,Anti-Vaxx,Tep06930116,and_kell,Political/Conspiracy
1339932116151226371,@and_kell It’s a religion,0,0,0,0,0,0,Anti-Vaxx,bobglomorrison,and_kell,Political/Conspiracy
1339925372666822659,@and_kell Unfortunately this pandemic has become a series of beliefs. It’s no different than a religion. Science is not believed. It’s proved or disproved. People believe in masks. But level one data provides no proof they work. It’s not about believing in anything. It’s disgusting.,0,0,0,0,0,0,Anti-Vaxx,MichaelScolieri,and_kell,Political/Conspiracy
